A1,A2,Target
0.5080456319089253,5.061026570891037,0.0
0.7426134762953456,5.061987120665709,0.0
2.1528865680689813,5.026491224594447,1.0
1.420630043500769,4.967409644975808,1.0
1.0884137339147408,4.9702659323905225,1.0
0.9445551666567146,5.05725217664834,0.0
0.44747349441645656,4.948355419684153,1.0
1.869660790397362,5.055922965775018,1.0
-0.37355866218099065,5.1027013477746,0.0
0.42290737537969925,5.077352830064818,0.0
2.0754765382966394,5.034022411628533,1.0
-0.12845495230071982,5.098013734619228,0.0
0.2604869961856322,5.020166726914442,1.0
0.2603365553152608,4.9714835794467565,1.0
-0.2898180446923211,5.083988256945503,0.0
1.8506162396418875,5.015149574393737,1.0
0.13305479182218555,5.03831041107741,1.0
2.0718598412549243,5.020015964350398,1.0
0.9690328878144727,5.034741575793971,0.0
-0.005415150244003755,5.03380907503792,1.0
1.8031282745718409,4.9863460447122705,1.0
1.0989835386417575,5.000037262072817,0.0
0.736940623904427,5.07337210175699,0.0
1.8561728773054342,4.992137193959087,1.0
0.4988583216172592,5.089422521774483,0.0
-0.8412491754994431,5.031196453701494,0.0
1.3973270512026088,4.960348971700247,1.0
0.49147049836079837,4.940031175247028,1.0
0.2272651079895986,5.09003513838622,0.0
0.2654502473691588,4.985411690341664,1.0
0.4276967522365147,5.108710561036597,0.0
-1.0664677070442599,5.030945880994727,0.0
-0.9677729714699854,5.009638255132828,0.0
-0.9723156854232384,5.0509346749518045,0.0
1.3712356158814627,4.952484762555558,1.0
-0.5401351487580782,5.081145381963542,0.0
-0.6131764138046041,5.080910781152726,0.0
1.7953666294206,5.016928769694066,1.0
-0.02069152169425703,5.09019279115418,0.0
-0.8404689915287556,5.066970702876278,0.0
1.0044072783271947,5.055906125528898,0.0
-0.42299924895736674,5.093138509627452,0.0
0.3228217381697014,5.085860815675512,0.0
1.7666313530284095,4.9795710076674045,1.0
0.16887081183629127,5.122904594607908,0.0
-0.9632435173932403,5.031580124861871,0.0
0.7358785976485969,5.05443575941342,0.0
0.10320839990345973,4.9867279587902855,1.0
0.7091218907233872,5.07816911758268,0.0
0.647873558113256,4.955322575622895,1.0
1.638857073041775,4.987978358109547,1.0
-0.04838757209516416,5.048794706614105,1.0
1.5872957542862862,5.019409915838821,1.0
1.5884222785877715,4.9614298816642295,1.0
-0.5830624869800196,5.04601714265963,0.0
1.4763490755679096,4.9697237991638845,1.0
-0.15250941501031512,5.07887230730801,0.0
0.26382495185888655,5.103081731143302,0.0
0.304964506784268,5.1020196470697,0.0
1.5263154795194598,4.965411481931086,1.0
1.01004679650772,5.008848923412389,0.0
0.7711808169341021,5.051919526712921,0.0
-0.8702228777472838,5.019037622505889,0.0
1.9676522274708061,5.0647709981209905,1.0
0.4743519804491089,5.073164095514124,0.0
1.255961274577733,4.953740581666489,1.0
0.4464132914588022,5.090368157772912,0.0
0.9028620862026121,5.03757381709498,0.0
0.13000460449976306,5.023231061361339,1.0
0.5942093425978984,5.080251749701058,0.0
0.7894132740105968,5.033143588786971,0.0
0.11722240113781737,5.026223465764213,1.0
0.05469189439531221,5.050296768016842,1.0
0.5282159301496465,5.087317941810936,0.0
-0.9801452165944041,5.017745129466699,0.0
0.17338279930161654,4.976512220641531,1.0
1.0920788487611257,5.05109056373261,0.0
0.988597762405725,5.014938245420953,0.0
0.8718182088347871,4.956791301975572,1.0
1.0997418066137623,5.023909663727176,0.0
0.9559919105608382,4.951858318386466,1.0
1.111101925380741,4.9440770375529794,1.0
1.708345438536265,4.995480707889693,1.0
-0.8627205283478755,5.048648979356584,0.0
2.02986395286794,5.039242386441262,1.0
0.17624573042814928,5.03236369647601,1.0
0.03477627874148458,5.099698419833491,0.0
1.2080145892161358,4.946997128333728,1.0
-0.22939558603303123,5.087930487021395,0.0
1.8658815841829348,5.0045293837016995,1.0
0.681356174956989,5.100224604435339,0.0
0.07393776135589152,5.093990633775305,0.0
0.6404288394311827,4.952776730483646,1.0
1.8030052528623157,4.982277064869227,1.0
1.9297163982230094,5.045802226340501,1.0
0.07959298139576199,5.0488997432094385,1.0
-1.18450736451922,5.004092275781671,0.0
-0.9086887798792928,5.056135016727352,0.0
0.6404797079956935,4.971868451520467,1.0
0.7990277267086611,5.074693421495806,0.0
-0.7994829058073828,5.060639458036604,0.0
1.0743982040040667,4.944772980347888,1.0
0.9629606549684376,5.08587523376055,0.0
0.1904926483579532,4.993234534711666,1.0
0.3991291638337915,4.96678702828208,1.0
0.866409254362082,4.943513077279976,1.0
0.9281819922422733,5.035975603504142,0.0
0.8533846516129429,4.934863771662613,1.0
1.3119349614560596,4.943256494851613,1.0
-0.9422760423268408,4.9830488988265556,0.0
0.48430366419374227,5.0966401965075026,0.0
-0.13670589569566421,5.111084855728949,0.0
1.0567932667183724,4.946192178943164,1.0
-0.8351059296847789,5.031962874858428,0.0
-0.5898821160667913,5.080919042119386,0.0
0.671281432539565,5.0763117907293385,0.0
-0.006256311982169388,5.078221095166782,0.0
-0.9944466031903084,5.03222500353531,0.0
-0.5779874188134149,5.089052632950146,0.0
0.8505126641516879,5.008627738753386,0.0
1.0043028607576958,4.963361870063258,1.0
1.1187203221829298,4.944260319909908,1.0
-0.07159825465582692,5.026942117794932,1.0
0.1717612508731924,5.014287384555946,1.0
0.5811242283002255,5.057702623393519,0.0
0.7729766167404227,4.950436877289589,1.0
1.8595734900496304,5.0055071423744835,1.0
1.3466616629842139,4.953442619194046,1.0
0.22907530159248113,4.99099638625618,1.0
0.8832276295564783,5.040180901874957,0.0
-0.780656747571882,5.094233375022579,0.0
0.7787635763280911,5.0626061248755185,0.0
0.1478382870663503,4.994238575195468,1.0
-0.6810570428543304,5.066665607092383,0.0
0.0768188447959548,4.993851803531847,1.0
-0.8161175062378312,5.0388298549841934,0.0
1.6100626825911692,4.971292945518134,1.0
0.3333712013475675,4.978005275889344,1.0
1.864043255746482,4.98321920297229,1.0
1.0097898071244582,4.954271081446283,1.0
-0.0945296514231365,5.097333635735006,0.0
1.8452696295860975,5.012883674397457,1.0
2.009209576230596,5.028694199101728,1.0
0.13935709439569155,4.9979960971931865,1.0
1.2427556447436405,4.960328199035945,1.0
0.5277404763043759,5.081160663437874,0.0
1.9790097392972708,5.043912833419823,1.0
1.0123830324494785,5.001057228139152,0.0
0.143454136146221,5.076349413240708,0.0
1.6917692038005874,4.971773464685803,1.0
1.5735053661007241,4.970598953897581,1.0
0.9266471409461785,4.9549507422052095,1.0
-0.7194872820117183,5.071043183014739,0.0
0.13054577133872824,4.9772683456013525,1.0
0.9268735004965966,5.032666633343481,0.0
0.6828425793635631,4.958704305687731,1.0
0.655803981876766,4.940933534597188,1.0
0.9473301565503652,5.035686206091053,0.0
0.17030755137873976,4.996331388467448,1.0
-0.22860151337980714,5.1062778024607365,0.0
0.4777877153109987,5.100462566152206,0.0
-1.080998890658126,5.004764860710073,0.0
0.8911543161749887,5.026864958043875,0.0
-0.3193394218862136,5.092472961103396,0.0
-0.05061667361245155,5.030405213763061,1.0
0.36895577391731893,5.0842155925920745,0.0
0.6671299155566355,5.087676326135729,0.0
0.6188807990107039,4.954745114035876,1.0
0.816475875839633,5.0244126325133704,0.0
0.7712773651390237,4.962930527486562,1.0
-0.09443676034379866,5.0422057717656505,1.0
2.026402515510161,5.027599473017861,1.0
-0.8889268656442886,5.032662537497324,0.0
0.6516810849917402,5.0947603030374236,0.0
0.8924707689691433,4.958655165033347,1.0
0.8004229510446549,4.995679432388222,0.0
0.4834510476669612,4.967867796202349,1.0
1.8942195621090543,4.993609138505053,1.0
-0.4407118198277612,5.09846411830557,0.0
1.9203499278713256,4.965532246554973,1.0
1.0201154440772424,4.961061394407515,1.0
